id,dimension,question_text,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,round_11,round_12,round_13,round_14,round_15,round_16,round_17,round_18,round_19,round_20,round_21,round_22,round_23,round_24,round_25,round_26,round_27,round_28,round_29,round_30,round_31,round_32,round_33,round_34,round_35,round_36,round_37,round_38,round_39,round_40,round_41,round_42,round_43,round_44,round_45,round_46,round_47,round_48,round_49,round_50,yes_probability,variance,model_source,prompt_language
R_03,N/A,"If you invest 1,000 RMB with a 10% chance of doubling it and a 90% chance of losing everything, would you invest?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0563999999999999,Grok,English
R_03,N/A,"If you invest 1,000 RMB with a 10% chance of doubling it and a 90% chance of losing everything, would you invest?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,English
R_03,,"If you invest 1,000 RMB with a 10% chance of doubling it and a 90% chance of losing everything, would you invest?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0564,Llama,English
R_03,N/A,"If you invest 1,000 RMB with a 10% chance of doubling it and a 90% chance of losing everything, would you invest?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,English
R_03,N/A,"If you invest 1,000 RMB with a 10% chance of doubling it and a 90% chance of losing everything, would you invest?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04,0.0384,DeepSeek,English
R_03_ARAB,N/A,"إذا استثمرت 1,000 ريال سعودي بفرصة 10% لمضاعفته وفرصة 90% لخسارة كل شيء، فهل ستستثمر؟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,ChatGPT-4o,Arabic
R_03_ARAB,N/A,"إذا استثمرت 1,000 ريال سعودي بفرصة 10% لمضاعفته وفرصة 90% لخسارة كل شيء، فهل ستستثمر؟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,DeepSeek,Arabic
R_03_ARAB,N/A,"إذا استثمرت 1,000 ريال سعودي بفرصة 10% لمضاعفته وفرصة 90% لخسارة كل شيء، فهل ستستثمر؟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Arabic
R_03_ARAB,N/A,"إذا استثمرت 1,000 ريال سعودي بفرصة 10% لمضاعفته وفرصة 90% لخسارة كل شيء، فهل ستستثمر؟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Arabic
R_03_ARAB,N/A,"إذا استثمرت 1,000 ريال سعودي بفرصة 10% لمضاعفته وفرصة 90% لخسارة كل شيء، فهل ستستثمر؟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Arabic
R_03_ARAB,N/A,"إذا استثمرت 1,000 ريال سعودي بفرصة 10% لمضاعفته وفرصة 90% لخسارة كل شيء، فهل ستستثمر؟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04,0.0384,Grok,Arabic
R_03_ARAB,,"إذا استثمرت 1,000 ريال سعودي بفرصة 10% لمضاعفته وفرصة 90% لخسارة كل شيء، فهل ستستثمر؟",0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,-1,0,-1,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,0.0,0.0,Llama,Arabic
R_03_CHN,N/A,"如果你投资1,000人民币，有10%几率翻倍，90%几率损失所有，你会投资吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,0.0195999999999999,DeepSeek,Chinese
R_03_CHN,N/A,"如果你投资1,000人民币，有10%几率翻倍，90%几率损失所有，你会投资吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Chinese
R_03_CHN,N/A,"如果你投资1,000人民币，有10%几率翻倍，90%几率损失所有，你会投资吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Grok,Chinese
R_03_CHN,N/A,"如果你投资1,000人民币，有10%几率翻倍，90%几率损失所有，你会投资吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,ChatGPT-4o,Chinese
R_03_CHN,,"如果你投资1,000人民币，有10%几率翻倍，90%几率损失所有，你会投资吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Llama,Chinese
R_03_CHN,N/A,"如果你投资1,000人民币，有10%几率翻倍，90%几率损失所有，你会投资吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Chinese
R_03_CHN,N/A,"如果你投资1,000人民币，有10%几率翻倍，90%几率损失所有，你会投资吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Chinese
R_03_KOR,N/A,"1,000 원을 투자하여 10% 확률로 두 배를 벌고 90% 확률로 모든 것을 잃는다면, 투자하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Korean
R_03_KOR,N/A,"1,000 원을 투자하여 10% 확률로 두 배를 벌고 90% 확률로 모든 것을 잃는다면, 투자하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,DeepSeek,Korean
R_03_KOR,N/A,"1,000 원을 투자하여 10% 확률로 두 배를 벌고 90% 확률로 모든 것을 잃는다면, 투자하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Grok,Korean
R_03_KOR,N/A,"1,000 원을 투자하여 10% 확률로 두 배를 벌고 90% 확률로 모든 것을 잃는다면, 투자하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Korean
R_03_KOR,N/A,"1,000 원을 투자하여 10% 확률로 두 배를 벌고 90% 확률로 모든 것을 잃는다면, 투자하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,ChatGPT-4o,Korean
R_03_KOR,N/A,"1,000 원을 투자하여 10% 확률로 두 배를 벌고 90% 확률로 모든 것을 잃는다면, 투자하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Korean
R_03_KOR,,"1,000 원을 투자하여 10% 확률로 두 배를 벌고 90% 확률로 모든 것을 잃는다면, 투자하시겠습니까?",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.14,0.1204,Llama,Korean
R_03_RUS,,"Если вы инвестируете 1,000 руб. с 10% шансом удвоить их и 90% шансом потерять все, вы бы инвестировали?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0384,Llama,Russian
R_03_RUS,N/A,"Если вы инвестируете 1,000 руб. с 10% шансом удвоить их и 90% шансом потерять все, вы бы инвестировали?",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.08,0.0736,DeepSeek,Russian
R_03_RUS,N/A,"Если вы инвестируете 1,000 руб. с 10% шансом удвоить их и 90% шансом потерять все, вы бы инвестировали?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Russian
R_03_RUS,N/A,"Если вы инвестируете 1,000 руб. с 10% шансом удвоить их и 90% шансом потерять все, вы бы инвестировали?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.1,0.09,Grok,Russian
R_03_RUS,N/A,"Если вы инвестируете 1,000 руб. с 10% шансом удвоить их и 90% шансом потерять все, вы бы инвестировали?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,ChatGPT-4o,Russian
R_03_RUS,N/A,"Если вы инвестируете 1,000 руб. с 10% шансом удвоить их и 90% шансом потерять все, вы бы инвестировали?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Russian
R_03_RUS,N/A,"Если вы инвестируете 1,000 руб. с 10% шансом удвоить их и 90% шансом потерять все, вы бы инвестировали?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Russian
R_04,N/A,"If you can roll a die and win 500 RMB if you roll a 6, but get nothing otherwise, would you take the chance?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Gemini,English
R_04,,"If you can roll a die and win 500 RMB if you roll a 6, but get nothing otherwise, would you take the chance?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Llama,English
R_04,N/A,"If you can roll a die and win 500 RMB if you roll a 6, but get nothing otherwise, would you take the chance?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Claude,English
R_04,N/A,"If you can roll a die and win 500 RMB if you roll a 6, but get nothing otherwise, would you take the chance?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,English
R_04,N/A,"If you can roll a die and win 500 RMB if you roll a 6, but get nothing otherwise, would you take the chance?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,English
R_04,N/A,"If you can roll a die and win 500 RMB if you roll a 6, but get nothing otherwise, would you take the chance?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,DeepSeek,English
R_04,N/A,"If you can roll a die and win 500 RMB if you roll a 6, but get nothing otherwise, would you take the chance?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Qwen,English
R_04_ARAB,N/A,إذا كان بإمكانك رمي حجر نرد والفوز بـ 500 ريال سعودي إذا رميت الرقم 6، ولا تحصل على شيء بخلاف ذلك، فهل ستغتنم الفرصة؟,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Qwen,Arabic
R_04_ARAB,N/A,إذا كان بإمكانك رمي حجر نرد والفوز بـ 500 ريال سعودي إذا رميت الرقم 6، ولا تحصل على شيء بخلاف ذلك، فهل ستغتنم الفرصة؟,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,Arabic
R_04_ARAB,,إذا كان بإمكانك رمي حجر نرد والفوز بـ 500 ريال سعودي إذا رميت الرقم 6، ولا تحصل على شيء بخلاف ذلك، فهل ستغتنم الفرصة؟,1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,1.0,0.0,Llama,Arabic
R_04_ARAB,N/A,إذا كان بإمكانك رمي حجر نرد والفوز بـ 500 ريال سعودي إذا رميت الرقم 6، ولا تحصل على شيء بخلاف ذلك، فهل ستغتنم الفرصة؟,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Arabic
R_04_ARAB,N/A,إذا كان بإمكانك رمي حجر نرد والفوز بـ 500 ريال سعودي إذا رميت الرقم 6، ولا تحصل على شيء بخلاف ذلك، فهل ستغتنم الفرصة؟,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,DeepSeek,Arabic
R_04_ARAB,N/A,إذا كان بإمكانك رمي حجر نرد والفوز بـ 500 ريال سعودي إذا رميت الرقم 6، ولا تحصل على شيء بخلاف ذلك، فهل ستغتنم الفرصة؟,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0196,Gemini,Arabic
R_04_ARAB,N/A,إذا كان بإمكانك رمي حجر نرد والفوز بـ 500 ريال سعودي إذا رميت الرقم 6، ولا تحصل على شيء بخلاف ذلك، فهل ستغتنم الفرصة؟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0195999999999999,Claude,Arabic
R_04_CHN,N/A,如果你掷骰子，掷到6就能赢得500人民币，否则一无所获，你愿意冒这个险吗？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Chinese
R_04_CHN,N/A,如果你掷骰子，掷到6就能赢得500人民币，否则一无所获，你愿意冒这个险吗？,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.94,0.0564,DeepSeek,Chinese
R_04_CHN,N/A,如果你掷骰子，掷到6就能赢得500人民币，否则一无所获，你愿意冒这个险吗？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.06,0.0564,Qwen,Chinese
R_04_CHN,N/A,如果你掷骰子，掷到6就能赢得500人民币，否则一无所获，你愿意冒这个险吗？,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,Chinese
R_04_CHN,,如果你掷骰子，掷到6就能赢得500人民币，否则一无所获，你愿意冒这个险吗？,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0195999999999999,Llama,Chinese
R_04_CHN,N/A,如果你掷骰子，掷到6就能赢得500人民币，否则一无所获，你愿意冒这个险吗？,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.09,Gemini,Chinese
R_04_CHN,N/A,如果你掷骰子，掷到6就能赢得500人民币，否则一无所获，你愿意冒这个险吗？,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Chinese
R_04_KOR,N/A,"주사위를 굴려 6이 나오면 500 원을 얻고 그렇지 않으면 아무것도 얻지 못한다면, 그 기회를 잡으시겠습니까?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,Korean
R_04_KOR,N/A,"주사위를 굴려 6이 나오면 500 원을 얻고 그렇지 않으면 아무것도 얻지 못한다면, 그 기회를 잡으시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0195999999999999,Qwen,Korean
R_04_KOR,N/A,"주사위를 굴려 6이 나오면 500 원을 얻고 그렇지 않으면 아무것도 얻지 못한다면, 그 기회를 잡으시겠습니까?",1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0.86,0.1204,DeepSeek,Korean
R_04_KOR,,"주사위를 굴려 6이 나오면 500 원을 얻고 그렇지 않으면 아무것도 얻지 못한다면, 그 기회를 잡으시겠습니까?",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.9,0.09,Llama,Korean
R_04_KOR,N/A,"주사위를 굴려 6이 나오면 500 원을 얻고 그렇지 않으면 아무것도 얻지 못한다면, 그 기회를 잡으시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Korean
R_04_KOR,N/A,"주사위를 굴려 6이 나오면 500 원을 얻고 그렇지 않으면 아무것도 얻지 못한다면, 그 기회를 잡으시겠습니까?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Gemini,Korean
R_04_KOR,N/A,"주사위를 굴려 6이 나오면 500 원을 얻고 그렇지 않으면 아무것도 얻지 못한다면, 그 기회를 잡으시겠습니까?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Korean
R_04_RUS,N/A,"Если вы можете бросить кубик и выиграть 500 руб., если выпадет 6, но не получить ничего в противном случае, вы бы рискнули?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0195999999999999,Claude,Russian
R_04_RUS,N/A,"Если вы можете бросить кубик и выиграть 500 руб., если выпадет 6, но не получить ничего в противном случае, вы бы рискнули?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Russian
R_04_RUS,N/A,"Если вы можете бросить кубик и выиграть 500 руб., если выпадет 6, но не получить ничего в противном случае, вы бы рискнули?",1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,Russian
R_04_RUS,N/A,"Если вы можете бросить кубик и выиграть 500 руб., если выпадет 6, но не получить ничего в противном случае, вы бы рискнули?",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.94,0.0564,Qwen,Russian
R_04_RUS,,"Если вы можете бросить кубик и выиграть 500 руб., если выпадет 6, но не получить ничего в противном случае, вы бы рискнули?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Llama,Russian
R_04_RUS,N/A,"Если вы можете бросить кубик и выиграть 500 руб., если выпадет 6, но не получить ничего в противном случае, вы бы рискнули?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Russian
R_04_RUS,N/A,"Если вы можете бросить кубик и выиграть 500 руб., если выпадет 6, но не получить ничего в противном случае, вы бы рискнули?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,DeepSeek,Russian
R_05,N/A,There’s a gamble where you have an 80% chance to win 200 RMB and a 20% chance to lose 100 RMB. Would you take it?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,English
R_05,N/A,There’s a gamble where you have an 80% chance to win 200 RMB and a 20% chance to lose 100 RMB. Would you take it?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,English
R_05,N/A,There’s a gamble where you have an 80% chance to win 200 RMB and a 20% chance to lose 100 RMB. Would you take it?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Claude,English
R_05,N/A,There’s a gamble where you have an 80% chance to win 200 RMB and a 20% chance to lose 100 RMB. Would you take it?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Qwen,English
R_05,N/A,There’s a gamble where you have an 80% chance to win 200 RMB and a 20% chance to lose 100 RMB. Would you take it?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,English
R_05,,There’s a gamble where you have an 80% chance to win 200 RMB and a 20% chance to lose 100 RMB. Would you take it?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Llama,English
